GFlops(7),disk speed(8),GPU number(9),batch size(13),Real Iterations Number(15),CPU threads(19),overall execution time(31)
7365,431,4,32,16,4,240.945828437805
7365,384,3,2,168,4,706.542462587357
7365,431,4,64,8,4,212.789482355118
7365,431,4,64,8,4,212.746760129929
7365,431,4,128,8,4,351.631814479828
7365,431,4,128,8,4,355.770060777664
7365,384,3,4,168,4,705.994072675705
7365,384,3,4,168,4,706.792135477066
7365,431,4,2,64,4,305.937141656876
7365,431,4,2,64,4,306.718778848648
7365,384,3,8,56,4,295.137908935547
7365,431,4,4,64,4,305.92646408081
7365,384,3,8,56,4,291.446880340576
7365,431,4,4,64,4,304.627944231033
7365,384,3,16,32,4,226.968668460846
7365,431,4,8,32,4,183.591222524643
7365,384,3,16,32,4,229.984360933304
7365,431,4,8,32,4,185.927488088608
7365,431,4,16,16,4,145.79798412323
7365,384,3,32,16,4,266.899258852005
7365,431,4,16,16,4,144.386229515076
7365,384,3,32,16,4,252.427737951279
7365,431,4,32,8,4,141.550958871841
7365,431,4,32,8,4,145.032139778137
7365,384,3,64,8,4,233.271824598312
7365,431,4,64,4,4,135.914446115494
7365,431,4,64,4,4,134.266854047775
7365,384,3,64,8,4,242.574115991592
7365,431,4,128,4,4,205.165666103363
7365,431,4,128,4,4,206.217213630676
7365,431,4,2,128,4,584.309062004089
7365,431,4,2,128,4,582.374814987183
7365,431,4,4,128,4,586.658103227615
7365,431,4,4,128,4,585.942912340164
7365,431,4,8,64,4,330.279488563538
7365,431,4,8,64,4,330.007964611053
7365,431,4,16,32,4,241.512150764465
7365,431,4,16,32,4,246.98810172081
7365,431,4,32,16,4,236.867639064789
7365,431,4,32,16,4,241.781615257263
7365,431,4,64,8,4,215.527671813965
7365,431,4,64,8,4,213.380751371384
7365,431,4,128,8,4,343.730375289917
7365,431,4,128,8,4,348.731397390366
11339,270,1,16,4,4,74.5050611495972
11339,270,1,16,4,4,72.8466398715973
11339,270,1,16,16,4,269.303255319595
11339,270,1,32,8,4,263.894872665405
11339,270,1,64,4,4,258.845809698105
11339,270,1,16,32,4,501.468852996826
11339,270,1,32,16,4,529.655473947525
11339,270,1,64,8,4,552.652570009232
11339,270,1,16,16,4,308.740159034729
11339,270,1,32,8,4,308.334068775177
11339,270,1,16,32,4,555.913681030273
11339,270,1,32,16,4,543.605345010757
11339,270,1,16,16,4,293.715964794159
11339,270,1,32,8,4,298.392446279526
11339,270,1,16,32,4,572.942286968231
11339,270,1,32,16,4,562.978233098984
11339,270,2,16,16,4,176.081824541092
11339,270,2,32,8,4,169.425096988678
11339,270,2,64,4,4,167.975991725922
11339,270,2,128,4,4,299.927970170975
11339,270,2,16,32,4,326.02081990242
11339,270,2,32,16,4,307.114859819412
11339,270,2,64,8,4,304.35833978653
11339,270,2,128,8,4,572.761103153229
11339,270,2,16,16,4,205.903403520584
11339,270,2,32,8,4,194.402035951614
11339,270,2,64,4,4,194.342997789383
11339,270,2,16,32,4,369.776222467422
11339,270,2,32,16,4,340.776189088821
11339,270,2,64,8,4,343.920715332031
11339,270,2,16,16,4,201.926003932953
11339,270,2,32,8,4,190.052845954895
11339,270,2,64,4,4,195.849153995514
11339,270,2,16,32,4,355.608348846436
11339,270,2,32,16,4,339.795293569565
11339,270,2,64,8,4,338.86977648735
11339,270,3,16,16,4,138.968394517899
11339,270,3,32,8,4,144.429122924805
11339,270,3,64,4,4,132.393847465515
11339,270,3,128,4,4,254.271325826645
11339,270,3,256,4,4,480.086294174194
11339,270,3,16,32,4,262.398624658585
11339,270,3,32,16,4,291.675715446472
11339,270,3,64,8,4,269.223569869995
11339,270,3,128,8,4,540.383467912674
11339,270,3,256,8,4,892.377105712891
11339,270,3,16,16,4,169.303259372711
11339,270,3,32,8,4,183.672231912613
11339,270,3,64,4,4,168.99108505249
11339,270,3,128,4,4,282.078256845474
11339,270,3,16,32,4,290.283457994461
11339,270,3,32,16,4,305.001175403595
11339,270,3,64,8,4,303.612921953201
11339,270,3,128,8,4,545.49751329422
11339,270,3,16,16,4,171.889760732651
11339,270,3,32,8,4,189.460142374039
11339,270,3,64,4,4,181.316714525223
11339,270,3,128,4,4,313.867656230927
11339,270,3,16,32,4,278.401751041412
11339,270,3,32,16,4,310.698079586029
11339,270,3,64,8,4,302.599653720856
11339,270,3,128,8,4,541.221750974655
11339,270,4,16,16,4,156.190400838852
11339,270,4,32,8,4,144.186552524567
11339,270,4,64,4,4,144.958178520203
11339,270,4,128,4,4,220.564116477966
11339,270,4,256,4,4,375.185540676117
11339,270,4,16,32,4,247.005607843399
11339,270,4,32,16,4,250.52793598175
11339,270,4,64,8,4,241.065139770508
11339,270,4,128,8,4,408.521403312683
11339,270,4,256,8,4,716.657958745956
11339,270,4,16,16,4,203.342867612839
11339,270,4,32,8,4,194.268207550049
11339,270,4,64,4,4,195.556196928024
11339,270,4,128,4,4,255.494179725647
11339,270,4,16,32,4,317.552054166794
11339,270,4,32,16,4,286.643040657043
11339,270,4,64,8,4,257.18878030777
11339,270,4,128,8,4,456.440412282944
11339,270,4,16,16,4,214.512072563171
11339,270,4,32,8,4,248.552260160446
11339,270,4,64,4,4,200.835186243057
11339,270,4,128,4,4,340.636142730713
11339,270,4,16,32,4,453.477691650391
11339,270,4,32,16,4,424.182329177857
11339,270,4,64,8,4,306.620339155197
11339,270,4,128,8,4,480.428735017776
11339,270,8,16,16,4,244.733375549316
11339,270,8,32,8,4,167.442536354065
11339,270,8,64,4,4,157.405162334442
11339,270,8,128,4,4,200.124124526978
11339,270,8,256,4,4,278.332052469254
11339,270,8,512,4,4,464.620405673981
11339,270,8,16,32,4,224.029201507568
11339,270,8,32,16,4,202.624240636826
11339,270,8,64,8,4,187.858178138733
11339,270,8,128,8,4,291.807748317719
11339,270,8,256,8,4,449.27192735672
11339,270,8,512,8,4,855.723297595978
11339,270,8,16,16,4,212.70498585701
11339,270,8,32,8,4,200.523453474045
11339,270,8,64,4,4,191.506046056747
11339,270,8,128,4,4,236.209341287613
11339,270,8,256,4,4,338.297610044479
11339,270,8,16,32,4,279.976984262466
11339,270,8,32,16,4,249.511337280273
11339,270,8,64,8,4,248.082678794861
11339,270,8,128,8,4,355.929711818695
11339,270,8,256,8,4,526.265890359878
11339,270,8,16,16,4,216.008090734482
11339,270,8,32,8,4,194.36208319664
11339,270,8,64,4,4,189.112062692642
11339,270,8,128,4,4,237.557515621185
11339,270,8,256,4,4,331.401694774628
11339,270,8,16,32,4,302.276319742203
11339,270,8,32,16,4,257.504086494446
11339,270,8,64,8,4,247.032544851303
11339,270,8,128,8,4,358.970036268234
11339,270,8,256,8,4,514.205458879471
11339,270,8,16,16,4,150.611225128174
11339,270,8,16,16,4,153.675133705139
11339,270,8,16,16,4,160.857237100601
11339,270,8,32,8,4,148.344606876373
11339,270,8,32,8,4,145.289160251617
11339,270,8,32,8,4,147.197695732117
11339,270,8,64,4,4,144.225116252899
11339,270,8,64,4,4,138.940176486969
11339,270,8,64,4,4,138.495707988739
11339,270,8,128,4,4,183.149698734283
11339,270,8,128,4,4,193.867742061615
11339,270,8,128,4,4,185.023100852966
11339,270,8,256,4,4,277.582644224167
11339,270,8,256,4,4,279.014273405075
11339,270,8,256,4,4,279.764989614487
11339,270,8,512,4,4,440.5009162426
11339,270,8,512,4,4,440.521869659424
11339,270,8,512,4,4,432.225721597672
11339,270,8,16,32,4,220.324236869812
11339,270,8,16,32,4,211.55615067482
11339,270,8,16,32,4,216.706615209579
11339,270,8,32,16,4,202.876316308975
11339,270,8,32,16,4,212.668485879898
11339,270,8,32,16,4,201.050474405289
11339,270,8,64,8,4,201.226812362671
11339,270,8,64,8,4,196.790089845657
11339,270,8,64,8,4,196.168214321136
11339,270,8,128,8,4,281.925110816956
11339,270,8,128,8,4,285.192771911621
11339,270,8,128,8,4,288.863198041916
11339,270,8,256,8,4,455.397053718567
11339,270,8,256,8,4,453.587521791458
11339,270,8,256,8,4,452.211762905121
11339,270,8,512,8,4,779.690388441086
11339,270,8,512,8,4,839.080477714539
11339,270,8,512,8,4,799.3334877491
11339,270,8,16,16,4,206.876929521561
11339,270,8,16,16,4,219.605588436127
11339,270,8,16,16,4,241.256663322449
11339,270,8,32,8,4,198.841830968857
11339,270,8,32,8,4,199.186606645584
11339,270,8,32,8,4,195.227526903152
11339,270,8,64,4,4,225.736852645874
11339,270,8,64,4,4,209.245714426041
11339,270,8,64,4,4,223.354449510574
11339,270,8,128,4,4,239.985491275787
11339,270,8,128,4,4,268.235409975052
11339,270,8,128,4,4,271.265664339066
11339,270,8,256,4,4,340.713323116302
11339,270,8,256,4,4,327.465854644775
11339,270,8,256,4,4,335.804644107819
11339,270,8,16,32,4,331.680550098419
11339,270,8,16,32,4,315.240617513657
11339,270,8,16,32,4,288.186370134354
11339,270,8,32,16,4,276.235699176788
11339,270,8,32,16,4,262.367651700974
11339,270,8,32,16,4,284.971872091293
11339,270,8,64,8,4,243.992540359497
11339,270,8,64,8,4,271.599009037018
11339,270,8,64,8,4,243.336147546768
11339,270,8,128,8,4,337.479667186737
11339,270,8,128,8,4,344.324223995209
11339,270,8,128,8,4,345.388524770737
11339,270,8,256,8,4,572.954072475433
11339,270,8,256,8,4,541.154381752014
11339,270,8,256,8,4,526.852769136429
11339,270,8,16,16,4,207.754601478577
11339,270,8,16,16,4,213.628600120544
11339,270,8,16,16,4,214.731617689133
11339,270,8,32,8,4,193.751383781433
11339,270,8,32,8,4,197.16831111908
11339,270,8,32,8,4,192.705896139145
11339,270,8,64,4,4,194.500898838043
11339,270,8,64,4,4,230.535067796707
11339,270,8,64,4,4,189.516326904297
11339,270,8,128,4,4,267.714905023575
11339,270,8,128,4,4,237.338139533997
11339,270,8,128,4,4,242.169659376144
11339,270,8,256,4,4,352.118782043457
11339,270,8,256,4,4,358.423342227936
11339,270,8,256,4,4,337.152448177338
11339,270,8,16,32,4,321.773948192596
11339,270,8,16,32,4,305.807648897171
11339,270,8,16,32,4,323.071410894394
11339,270,8,32,16,4,252.047975301743
11339,270,8,32,16,4,253.114417076111
11339,270,8,32,16,4,262.594567060471
11339,270,8,64,8,4,276.953438520432
11339,270,8,64,8,4,275.795788764954
11339,270,8,64,8,4,252.807702541351
11339,270,8,128,8,4,377.43355345726
11339,270,8,128,8,4,360.78262925148
11339,270,8,128,8,4,367.01631808281
11339,270,8,256,8,4,524.555488824844
11339,270,8,256,8,4,525.670979738235
11339,270,8,256,8,4,553.445927858353
