GFlops(7),disk speed(8),GPU number(9),batch size(13),Real Iterations Number(15),CPU threads(19),overall execution time(31)
11339,270,2,1024,234,8,114.380226373672
11339,270,2,1024,234,16,101.950322151184
11339,270,2,1024,234,32,104.438398361206
11339,270,2,512,487,2,522.044881820679
11339,270,2,512,487,4,237.44881272316
11339,270,2,512,487,8,120.754340648651
11339,270,2,512,487,16,120.008067369461
11339,270,2,512,487,32,121.431571960449
11339,270,2,256,992,2,512.952251911163
11339,270,2,256,992,4,232.818262338638
11339,270,2,256,992,8,156.077808141708
11339,270,2,256,992,16,157.754474401474
11339,270,2,256,992,32,165.852694511414
11339,270,1,1024,108,2,528.279007434845
11339,270,1,1024,108,4,247.060089111328
11339,270,1,1024,108,8,113.48939037323
11339,270,1,1024,108,16,94.0422177314759
11339,270,1,1024,108,32,96.873379945755
11339,270,1,512,234,2,523.855341434479
11339,270,1,512,234,4,242.856094837189
11339,270,1,512,234,8,112.303023576736
11339,270,1,512,234,16,99.0421185493469
11339,270,1,512,234,32,100.83266377449
11339,270,1,256,487,2,521.048395395279
11339,270,1,256,487,4,235.668580055237
11339,270,1,256,487,8,118.277136802673
11339,270,1,256,487,16,115.315640687943
11339,270,1,256,487,32,116.696602582932
11339,270,1,128,992,2,512.455317258835
11339,270,1,128,992,4,231.962637424469
11339,270,1,128,992,8,154.839969396591
11339,270,1,128,992,16,154.359927415848
11339,270,1,128,992,32,163.154643535614
5591,431,3,3072,108,2,319.119069576263
5591,431,3,3072,108,2,320.564198970795
5591,431,3,3072,108,4,316.961963653564
5591,431,3,3072,108,4,317.222282886505
5591,431,3,3072,108,8,319.816838741303
5591,431,3,3072,108,8,319.683261871338
5591,431,3,3072,108,16,319.11785030365
5591,431,3,3072,108,16,321.122515201569
5591,431,3,3072,108,24,319.943980932236
5591,431,3,3072,108,24,321.829435825348
5591,431,3,3072,108,32,320.895639419556
5591,431,3,3072,108,32,321.878017187118
5591,431,3,1536,234,2,320.961074352264
5591,431,3,1536,234,2,321.303961515427
5591,431,3,1536,234,4,319.501936197281
5591,431,3,1536,234,4,319.315088510513
5591,431,3,1536,234,8,321.773329257965
5591,431,3,1536,234,8,320.680857658386
5591,431,3,1536,234,16,323.551708459854
5591,431,3,1536,234,16,321.999748229981
5591,431,3,1536,234,24,323.001900434494
5591,431,3,1536,234,24,320.856335639954
5591,431,3,1536,234,32,322.475724935532
5591,431,3,1536,234,32,322.289913654327
5591,431,3,768,487,2,340.038731336594
5591,431,3,768,487,2,341.33207988739
5591,431,3,768,487,4,340.880058050156
5591,431,3,768,487,4,341.208295583725
5591,431,3,768,487,8,342.519744634628
5591,431,3,768,487,8,343.059941768646
5591,431,3,768,487,16,341.416793346405
5591,431,3,768,487,16,342.488735675812
