GFlops(7),disk speed(8),GPU number(9),batch size(13),Real Iterations Number(15),CPU threads(19),overall execution time(31)
7365,216,1,8,16176,2,5073.4415807724
7365,216,1,8,16176,2,5037.29069948196
7365,216,1,8,16176,4,5056.62246465683
7365,216,1,8,16176,4,5044.33588218689
7365,216,1,8,16176,6,5068.75771594048
7365,216,1,8,16176,6,5034.17484378815
7365,216,1,8,16176,8,5070.50444746018
7365,216,1,8,16176,8,5036.48442101479
5591,384,4,64,2023,2,1854.39741945267
5591,384,4,64,2023,2,1848.48229575157
5591,384,4,64,2023,4,1781.56681108475
5591,384,4,64,2023,4,1733.61302566528
5591,384,4,64,2023,6,1781.41291570663
5591,384,1,32,4045,2,4498.54028582573
5591,384,4,64,2023,6,1966.85006141663
5591,384,1,32,4045,2,4493.33884167671
5591,384,4,64,2023,8,1699.41406774521
5591,384,4,64,2023,8,1712.33810663223
5591,384,2,64,2023,2,2685.47005820274
5591,384,4,32,4045,2,2529.65047216415
5591,384,2,64,2023,2,2710.30923843384
5591,384,1,32,4045,4,4490.49107694626
5591,384,4,32,4045,2,2536.14941430092
5591,384,2,64,2023,4,2612.3210337162
5591,384,1,32,4045,4,4472.71372318268
5591,384,4,32,4045,4,2506.34088563919
5591,384,2,64,2023,4,2516.84061741829
5591,384,4,32,4045,4,2504.70085167885
5591,384,2,64,2023,6,2528.98895430565
5591,384,4,32,4045,6,2547.83154940605
5591,384,1,32,4045,6,4477.52696585655
5591,384,2,64,2023,6,2530.69690442085
5591,384,4,32,4045,6,2510.97707557678
5591,384,1,32,4045,6,4437.34234881401
5591,384,2,64,2023,8,2634.02897429466
5591,384,4,32,4045,8,2494.51010131836
5591,384,2,64,2023,8,2529.61009836197
5591,384,4,32,4045,8,2505.72484922409
5591,384,1,32,4045,8,4483.2350628376
5591,384,2,32,4045,2,2988.01918721199
5591,384,4,16,8089,2,3467.85897302628
5591,384,2,32,4045,2,2889.1173157692
5591,384,1,32,4045,8,4474.9313788414
5591,384,4,16,8089,2,3453.65322375298
5591,384,2,32,4045,4,2851.05324721336
5591,384,2,32,4045,4,2869.52282881737
5591,384,4,16,8089,4,3481.33595180511
5591,384,1,16,8089,2,4983.42472362518
5591,384,4,16,8089,4,3494.19608902931
5591,384,2,32,4045,6,2861.78006696701
5591,384,1,16,8089,2,4967.60599112511
5591,384,2,32,4045,6,2907.66829133034
5591,384,4,16,8089,6,3402.10199141502
5591,384,2,32,4045,8,2854.40645694733
5591,384,4,16,8089,6,3595.4232904911
5591,384,1,16,8089,4,4988.45152711868
5591,384,2,32,4045,8,3032.51553654671
5591,384,4,16,8089,8,3440.89376568794
5591,384,1,16,8089,4,5002.9091129303
5591,384,2,16,8089,2,4330.58428120613
5591,384,4,16,8089,8,3488.94614553452
5591,384,2,16,8089,2,4345.92196273804
5591,384,1,16,8089,6,5002.98965978622
5591,384,4,8,16176,2,4739.61586833
5591,384,1,16,8089,6,4977.87630295754
5591,384,2,16,8089,4,4341.69828915596
5591,384,4,8,16176,2,4779.46193122864
5591,384,2,16,8089,4,4538.29909610748
5591,384,1,16,8089,8,4988.14852547646
5591,384,4,8,16176,4,4660.62268090248
5591,384,2,16,8089,6,4373.48561906815
5591,384,1,16,8089,8,4983.19707775116
5591,384,4,8,16176,4,4674.34293246269
5591,384,2,16,8089,6,4673.88528966904
5591,384,4,8,16176,6,4648.77671766281
5591,384,1,8,16176,2,7254.42065834999
5591,384,2,16,8089,8,4356.9041390419
5591,384,4,8,16176,6,4720.36148118973
5591,384,2,16,8089,8,4336.02880311012
5591,384,1,8,16176,2,7262.34287214279
5591,384,4,8,16176,8,4764.897544384
5591,384,2,8,16176,2,5880.82156920433
5591,384,4,8,16176,8,4739.34121823311
5591,384,2,8,16176,2,6001.39379310608
5591,384,1,8,16176,4,7256.413813591
5591,384,1,8,16176,4,7264.26926517487
5591,384,2,8,16176,4,5935.82173514366
