starting timestamp(0),starting time(1),tensorflow version(2),system_UUID(3),mac_address(4),vm_instance(5),GPU type(6),GFlops(7),disk speed(8),GPU number(9),Network Type(10),Network depth(11),classes(12),batch size(13),Iterations Fraction(14),Real Iterations Number(15),Computed Iterations Number(16),Skipped Iterations Number(17),epochs(18),CPU threads(19),profile(20),CPUs usage(21),Average CPU usage(22),GPUs usage(23),Average GPU Usage(24),usage ratio(25),data_only(26),data time(27),training time(28),test time(29),overall execution time(30),missing time(31),repetition number(32),path(33)
1540802308,2018-10-29 08:38:28,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,32,0.5,64,64.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1222.019655,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_32/2018-10-29_08-38-27/0
1540802308,2018-10-29 08:38:28,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,32,0.25,32,32.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,581.086025,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_32/2018-10-29_08-38-27/0
1540802308,2018-10-29 08:38:28,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,32,1,128,129,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2509.39588,NaN,2529.56548571587,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_32/2018-10-29_08-38-27/0
1540804857,2018-10-29 09:20:57,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,32,0.5,64,64.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1226.183552,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_32/2018-10-29_09-20-56/0
1540804857,2018-10-29 09:20:57,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,32,1,128,129,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2513.797667,NaN,2534.94552946091,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_32/2018-10-29_09-20-56/0
1540804857,2018-10-29 09:20:57,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,32,0.75,96,96.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1868.297382,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_32/2018-10-29_09-20-56/0
1540804857,2018-10-29 09:20:57,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,32,0.25,32,32.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,583.744,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_32/2018-10-29_09-20-56/0
1540807409,2018-10-29 10:03:29,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,32,0.5,64,64.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1492.792363,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_32/2018-10-29_10-03-28/0
1540807409,2018-10-29 10:03:29,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,32,0.75,96,96.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2272.809217,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_32/2018-10-29_10-03-28/0
1540807409,2018-10-29 10:03:29,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,32,1,128,129,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3058.375906,NaN,3079.30666637421,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_32/2018-10-29_10-03-28/0
1540807409,2018-10-29 10:03:29,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,32,0.25,32,32.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,711.945462,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_32/2018-10-29_10-03-28/0
1540810506,2018-10-29 10:55:06,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,32,0.25,32,32.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,550.966143,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_32/2018-10-29_10-55-05/0
1540810506,2018-10-29 10:55:06,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,32,0.5,64,64.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1145.903614,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_32/2018-10-29_10-55-05/0
1540810506,2018-10-29 10:55:06,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,32,1,128,129,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2390.650425,NaN,2413.29617929459,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_32/2018-10-29_10-55-05/0
1540810506,2018-10-29 10:55:06,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,32,0.75,96,96.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1750.10166,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_32/2018-10-29_10-55-05/0
1540812938,2018-10-29 11:35:38,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,4,0.25,508,512.25,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1387.067089,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_4/2018-10-29_11-35-37/0
1540812938,2018-10-29 11:35:38,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,4,0.5,1016,1024.5,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2777.118706,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_4/2018-10-29_11-35-37/0
1540812938,2018-10-29 11:35:38,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,4,1,2032,2049,0,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5730.84842,NaN,5751.58274054527,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_4/2018-10-29_11-35-37/0
1540812938,2018-10-29 11:35:38,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,4,0.75,1524,1536.75,0,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4209.117514,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_4/2018-10-29_11-35-37/0
1540818711,2018-10-29 13:11:51,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,4,0.25,508,512.25,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1387.488577,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_4/2018-10-29_13-11-49/0
1540818711,2018-10-29 13:11:51,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,4,1,2032,2049,0,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5775.93131199999,NaN,5795.5220849514,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_4/2018-10-29_13-11-49/0
1540818711,2018-10-29 13:11:51,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,4,0.75,1524,1536.75,0,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4232.578241,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_4/2018-10-29_13-11-49/0
1540818711,2018-10-29 13:11:51,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,4,0.5,1016,1024.5,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2789.860436,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_4/2018-10-29_13-11-49/0
1540824526,2018-10-29 14:48:46,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,4,0.5,1016,1024.5,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2893.409795,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_4/2018-10-29_14-48-45/0
1540824526,2018-10-29 14:48:46,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,4,0.25,508,512.25,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1443.904948,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_4/2018-10-29_14-48-45/0
1540824526,2018-10-29 14:48:46,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,4,0.75,1524,1536.75,0,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4385.543275,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_4/2018-10-29_14-48-45/0
1540824526,2018-10-29 14:48:46,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,4,1,2032,2049,0,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5944.533575,NaN,5965.39580321312,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_4/2018-10-29_14-48-45/0
1540830510,2018-10-29 16:28:30,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,4,0.5,1016,1024.5,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3058.064224,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_8_bs_4/2018-10-29_16-28-28/0
1540830510,2018-10-29 16:28:30,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,4,0.25,508,512.25,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1510.818907,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_8_bs_4/2018-10-29_16-28-28/0
1540830510,2018-10-29 16:28:30,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,4,0.75,1524,1536.75,0,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4614.668714,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_8_bs_4/2018-10-29_16-28-28/0
1540830510,2018-10-29 16:28:30,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,4,1,2032,2049,0,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6173.671345,NaN,6195.52381300926,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_8_bs_4/2018-10-29_16-28-28/0
1540836724,2018-10-29 18:12:04,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,8,0.75,762,768.75,0,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3948.78750399999,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_8/2018-10-29_18-12-02/0
1540836724,2018-10-29 18:12:04,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,8,1,1016,1025,0,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5273.335488,NaN,5293.24145460129,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_8/2018-10-29_18-12-02/0
1540836724,2018-10-29 18:12:04,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,8,0.5,508,512.5,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2629.879997,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_8/2018-10-29_18-12-02/0
1540836724,2018-10-29 18:12:04,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,8,0.25,254,256.25,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1304.629711,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_8/2018-10-29_18-12-02/0
1540842034,2018-10-29 19:40:34,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,8,0.75,762,768.75,0,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3967.308584,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_8/2018-10-29_19-40-32/0
1540842034,2018-10-29 19:40:34,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,8,0.5,508,512.5,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2631.594076,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_8/2018-10-29_19-40-32/0
1540842034,2018-10-29 19:40:34,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,8,0.25,254,256.25,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1309.396901,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_8/2018-10-29_19-40-32/0
1540842034,2018-10-29 19:40:34,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,8,1,1016,1025,0,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5340.68734399999,NaN,5361.7755792141,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_8/2018-10-29_19-40-32/0
1540847412,2018-10-29 21:10:12,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,8,0.75,762,768.75,0,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4042.396722,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_8/2018-10-29_21-10-11/0
1540847412,2018-10-29 21:10:12,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,8,0.5,508,512.5,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2683.687789,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_8/2018-10-29_21-10-11/0
1540847412,2018-10-29 21:10:12,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,8,0.25,254,256.25,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1320.310356,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_8/2018-10-29_21-10-11/0
1540847412,2018-10-29 21:10:12,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,8,1,1016,1025,0,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5423.470416,NaN,5444.13509941101,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_8/2018-10-29_21-10-11/0
1540852874,2018-10-29 22:41:14,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,8,0.25,254,256.25,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1341.00603,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_8_bs_8/2018-10-29_22-41-12/0
1540852874,2018-10-29 22:41:14,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,8,0.5,508,512.5,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2743.756745,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_8_bs_8/2018-10-29_22-41-12/0
1540852874,2018-10-29 22:41:14,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,8,0.75,762,768.75,0,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4127.873832,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_8_bs_8/2018-10-29_22-41-12/0
1540852874,2018-10-29 22:41:14,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,8,1,1016,1025,0,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5550.449157,NaN,5571.96881484985,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_8_bs_8/2018-10-29_22-41-12/0
1540858463,2018-10-30 00:14:23,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,16,1,512,513,0,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5155.883444,NaN,5176.43896794319,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_16/2018-10-30_00-14-22/0
1540858463,2018-10-30 00:14:23,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,16,0.25,128,128.25,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1272.275562,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_16/2018-10-30_00-14-22/0
1540858463,2018-10-30 00:14:23,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,16,0.5,256,256.5,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2570.414159,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_16/2018-10-30_00-14-22/0
1540858463,2018-10-30 00:14:23,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,16,0.75,384,384.75,0,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3864.763211,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_8_bs_16/2018-10-30_00-14-22/0
1540863656,2018-10-30 01:40:56,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,16,0.25,128,128.25,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1275.355023,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_16/2018-10-30_01-40-55/0
1540863656,2018-10-30 01:40:56,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,16,0.5,256,256.5,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2578.33618,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_16/2018-10-30_01-40-55/0
1540863656,2018-10-30 01:40:56,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,16,1,512,513,0,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5186.477973,NaN,5207.17114877701,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_16/2018-10-30_01-40-55/0
1540863656,2018-10-30 01:40:56,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,16,0.75,384,384.75,0,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3876.106801,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_8_bs_16/2018-10-30_01-40-55/0
1540868881,2018-10-30 03:08:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,16,1,512,513,0,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5195.812446,NaN,5217.6821668148,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_16/2018-10-30_03-07-59/0
1540868881,2018-10-30 03:08:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,16,0.75,384,384.75,0,6,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3859.786541,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_16/2018-10-30_03-07-59/0
1540868881,2018-10-30 03:08:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,16,0.5,256,256.5,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2542.927896,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_16/2018-10-30_03-07-59/0
1540868881,2018-10-30 03:08:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,16,0.25,128,128.25,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1231.888246,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_8_bs_16/2018-10-30_03-07-59/0
