run,applicationCompletionTime,nTask_S0,maxTask_S0,avgTask_S0,SHmax_S0,SHavg_S0,Bmax_S0,Bavg_S0,nTask_S1,maxTask_S1,avgTask_S1,SHmax_S1,SHavg_S1,Bmax_S1,Bavg_S1,nTask_S10,maxTask_S10,avgTask_S10,SHmax_S10,SHavg_S10,Bmax_S10,Bavg_S10,nTask_S11,maxTask_S11,avgTask_S11,SHmax_S11,SHavg_S11,Bmax_S11,Bavg_S11,nTask_S12,maxTask_S12,avgTask_S12,SHmax_S12,SHavg_S12,Bmax_S12,Bavg_S12,nTask_S13,maxTask_S13,avgTask_S13,SHmax_S13,SHavg_S13,Bmax_S13,Bavg_S13,nTask_S14,maxTask_S14,avgTask_S14,SHmax_S14,SHavg_S14,Bmax_S14,Bavg_S14,nTask_S2,maxTask_S2,avgTask_S2,SHmax_S2,SHavg_S2,Bmax_S2,Bavg_S2,nTask_S3,maxTask_S3,avgTask_S3,SHmax_S3,SHavg_S3,Bmax_S3,Bavg_S3,nTask_S4,maxTask_S4,avgTask_S4,SHmax_S4,SHavg_S4,Bmax_S4,Bavg_S4,nTask_S5,maxTask_S5,avgTask_S5,SHmax_S5,SHavg_S5,Bmax_S5,Bavg_S5,nTask_S6,maxTask_S6,avgTask_S6,SHmax_S6,SHavg_S6,Bmax_S6,Bavg_S6,nTask_S7,maxTask_S7,avgTask_S7,SHmax_S7,SHavg_S7,Bmax_S7,Bavg_S7,nTask_S8,maxTask_S8,avgTask_S8,SHmax_S8,SHavg_S8,Bmax_S8,Bavg_S8,nTask_S9,maxTask_S9,avgTask_S9,SHmax_S9,SHavg_S9,Bmax_S9,Bavg_S9,users,dataSize,nContainers
application_1524838829941_0832,192723,1,1735,1735.0,0,0.0,0,0.0,219,11691,6798.219178082192,0,0.0,0,0.0,219,461,117.65753424657534,477534,258911.79452054796,2242,2236.4657534246576,219,300,8.264840182648403,0,0.0,0,0.0,219,196,106.30593607305937,2564511,276760.799086758,2242,2236.5981735159817,219,283,7.415525114155251,0,0.0,0,0.0,219,157,101.58904109589041,0,0.0,0,0.0,219,11056,7907.342465753424,0,0.0,0,0.0,219,74,31.401826484018265,0,0.0,0,0.0,219,556,138.95890410958904,0,0.0,0,0.0,219,126,46.47488584474886,0,0.0,0,0.0,219,327,204.79908675799086,0,0.0,0,0.0,219,86,47.374429223744286,0,0.0,0,0.0,219,885,431.73972602739724,4895812,679953.9908675799,708,707.4657534246576,219,433,41.2648401826484,0,0.0,0,0.0,1,15,46
application_1524838829941_0696,195948,1,1908,1908.0,0,0.0,0,0.0,219,10998,6785.890410958904,0,0.0,0,0.0,219,243,114.10045662100457,1372666,252759.9086757991,2242,2236.4657534246576,219,179,7.552511415525113,0,0.0,0,0.0,219,153,102.26940639269407,405811,253564.13242009128,2242,2236.5981735159817,219,183,6.762557077625572,0,0.0,0,0.0,219,150,96.4840182648402,0,0.0,0,0.0,219,10719,7940.410958904109,0,0.0,0,0.0,219,87,32.69406392694064,0,0.0,0,0.0,219,420,133.60730593607306,0,0.0,0,0.0,219,103,45.78538812785388,0,0.0,0,0.0,219,828,215.56621004566207,0,0.0,0,0.0,219,74,45.52511415525114,0,0.0,0,0.0,219,934,423.3835616438356,4785350,671678.9908675799,708,707.4657534246576,219,399,39.707762557077615,0,0.0,0,0.0,1,15,46
application_1524838829941_0698,195543,1,2050,2050.0,0,0.0,0,0.0,219,10698,6731.38812785388,0,0.0,0,0.0,219,246,111.37899543378995,808878,247587.95433789954,2242,2236.4657534246576,219,275,8.278538812785389,0,0.0,0,0.0,219,178,103.1187214611872,506885,253002.72146118718,2242,2236.5981735159817,219,267,7.091324200913242,0,0.0,0,0.0,219,148,96.39726027397259,0,0.0,0,0.0,219,11221,7888.799086757991,0,0.0,0,0.0,219,89,32.22374429223744,0,0.0,0,0.0,219,367,138.55251141552512,0,0.0,0,0.0,219,94,45.50684931506849,0,0.0,0,0.0,219,340,203.45205479452054,0,0.0,0,0.0,219,116,46.13698630136986,0,0.0,0,0.0,219,927,425.4657534246575,19863281,750054.4383561644,708,707.4657534246576,219,430,40.799086757990864,0,0.0,0,0.0,1,15,46
application_1524838829941_1095,145609,1,1746,1746.0,0,0.0,0,0.0,146,10992,6724.143835616438,0,0.0,0,0.0,146,260,113.93150684931507,374822,235110.07534246572,2243,2236.3561643835615,146,144,7.383561643835616,0,0.0,0,0.0,146,192,107.97945205479452,454736,251193.698630137,2242,2236.5890410958905,146,194,7.623287671232878,0,0.0,0,0.0,146,511,103.95890410958904,0,0.0,0,0.0,146,11341,7779.739726027397,0,0.0,0,0.0,146,74,34.171232876712324,0,0.0,0,0.0,146,477,155.77397260273972,0,0.0,0,0.0,146,76,43.81506849315068,0,0.0,0,0.0,146,716,217.75342465753425,0,0.0,0,0.0,146,68,43.965753424657535,0,0.0,0,0.0,146,891,425.0616438356165,4594315,836448.9383561644,662,661.9726027397261,146,327,43.513698630136986,0,0.0,0,0.0,1,10,44
application_1524838829941_1097,147355,1,1597,1597.0,0,0.0,0,0.0,146,11123,6667.8835616438355,0,0.0,0,0.0,146,251,127.41780821917808,879047,258887.4109589041,2243,2236.3561643835615,146,212,8.095890410958905,0,0.0,0,0.0,146,150,104.95890410958904,354395,254298.2397260274,2242,2236.5890410958905,146,208,8.075342465753424,0,0.0,0,0.0,146,149,100.31506849315069,0,0.0,0,0.0,146,11544,7633.273972602739,0,0.0,0,0.0,146,76,32.19178082191781,0,0.0,0,0.0,146,582,153.0958904109589,0,0.0,0,0.0,146,95,45.06849315068493,0,0.0,0,0.0,146,778,217.34246575342462,0,0.0,0,0.0,146,108,47.81506849315068,0,0.0,0,0.0,146,1046,460.8904109589041,5788921,891049.6164383561,662,661.9726027397261,146,373,47.82876712328767,0,0.0,0,0.0,1,10,44
application_1524838829941_0959,145464,1,1601,1601.0,0,0.0,0,0.0,146,10636,6548.034246575343,0,0.0,0,0.0,146,259,124.41780821917808,638397,252045.6095890411,2243,2236.3561643835615,146,223,8.157534246575342,0,0.0,0,0.0,146,855,125.15068493150685,497344,269754.2465753425,2242,2236.5890410958905,146,170,7.958904109589041,0,0.0,0,0.0,146,171,107.41095890410959,0,0.0,0,0.0,146,10621,7612.554794520548,0,0.0,0,0.0,146,83,34.582191780821915,0,0.0,0,0.0,146,482,151.48630136986299,0,0.0,0,0.0,146,76,44.91780821917809,0,0.0,0,0.0,146,591,209.027397260274,0,0.0,0,0.0,146,61,43.945205479452056,0,0.0,0,0.0,146,1245,458.458904109589,4821304,857293.5684931506,662,661.9726027397261,146,350,45.232876712328775,0,0.0,0,0.0,1,10,44
application_1524838829941_0963,151368,1,1741,1741.0,0,0.0,0,0.0,146,11099,6683.965753424657,0,0.0,0,0.0,146,263,131.14383561643834,6371812,298034.6164383561,2243,2236.3561643835615,146,238,9.171232876712331,0,0.0,0,0.0,146,496,113.3013698630137,1280587,284910.1849315069,2242,2236.5890410958905,146,225,7.671232876712327,0,0.0,0,0.0,146,140,97.67123287671231,0,0.0,0,0.0,146,11491,7679.602739726028,0,0.0,0,0.0,146,89,32.9041095890411,0,0.0,0,0.0,146,593,158.47260273972603,0,0.0,0,0.0,146,81,45.56849315068493,0,0.0,0,0.0,146,347,213.13013698630138,0,0.0,0,0.0,146,67,47.767123287671225,0,0.0,0,0.0,146,908,451.3082191780822,4871818,858987.294520548,662,661.9726027397261,146,377,49.30821917808219,0,0.0,0,0.0,1,10,44
application_1524838829941_1093,145310,1,1739,1739.0,0,0.0,0,0.0,146,11607,6728.479452054795,0,0.0,0,0.0,146,236,121.9041095890411,409273,257370.3219178082,2243,2236.3561643835615,146,137,7.2397260273972615,0,0.0,0,0.0,146,163,104.513698630137,879657,262203.0684931507,2242,2236.5890410958905,146,134,7.273972602739726,0,0.0,0,0.0,146,215,103.06849315068493,0,0.0,0,0.0,146,10245,7687.013698630137,0,0.0,0,0.0,146,93,33.26712328767123,0,0.0,0,0.0,146,497,159.96575342465755,0,0.0,0,0.0,146,72,43.30821917808219,0,0.0,0,0.0,146,659,211.6917808219178,0,0.0,0,0.0,146,66,44.465753424657535,0,0.0,0,0.0,146,891,434.35616438356163,5017598,844778.4109589041,662,661.9726027397261,146,333,42.92465753424658,0,0.0,0,0.0,1,10,44
application_1524838829941_0961,145131,1,1741,1741.0,0,0.0,0,0.0,146,10438,6640.773972602739,0,0.0,0,0.0,146,218,114.89726027397259,687155,235489.9383561644,2243,2236.3561643835615,146,150,8.479452054794521,0,0.0,0,0.0,146,144,100.65068493150685,471607,251117.7397260274,2242,2236.5890410958905,146,133,7.082191780821918,0,0.0,0,0.0,146,174,98.06164383561644,0,0.0,0,0.0,146,9702,7553.945205479452,0,0.0,0,0.0,146,111,34.5,0,0.0,0,0.0,146,378,149.8013698630137,0,0.0,0,0.0,146,81,44.80821917808219,0,0.0,0,0.0,146,329,202.5684931506849,0,0.0,0,0.0,146,71,45.51369863013698,0,0.0,0,0.0,146,877,424.35616438356163,7291502,860751.2397260274,662,661.9726027397261,146,356,45.47260273972603,0,0.0,0,0.0,1,10,44
application_1524838829941_1025,238085,1,1699,1699.0,0,0.0,0,0.0,146,9296,5831.157534246576,0,0.0,0,0.0,146,172,96.18493150684931,474367,225734.87671232875,2243,2236.3561643835615,146,94,4.986301369863013,0,0.0,0,0.0,146,140,92.2945205479452,435760,225303.98630136985,2242,2236.5890410958905,146,136,5.013698630136987,0,0.0,0,0.0,146,137,88.26712328767124,0,0.0,0,0.0,146,8763,6784.465753424657,0,0.0,0,0.0,146,64,26.883561643835613,0,0.0,0,0.0,146,251,111.31506849315069,0,0.0,0,0.0,146,76,38.08219178082192,0,0.0,0,0.0,146,567,189.5068493150685,0,0.0,0,0.0,146,52,40.35616438356164,0,0.0,0,0.0,146,711,369.95205479452056,3412542,484599.1095890411,662,661.9726027397261,146,810,62.18493150684932,0,0.0,0,0.0,1,10,20
application_1524838829941_0889,235982,1,1679,1679.0,0,0.0,0,0.0,146,8754,5818.513698630137,0,0.0,0,0.0,146,157,94.34931506849315,860372,226267.90410958906,2243,2236.3561643835615,146,90,4.321917808219179,0,0.0,0,0.0,146,134,89.4931506849315,477562,223175.37671232875,2242,2236.5890410958905,146,87,4.1575342465753415,0,0.0,0,0.0,146,130,86.02739726027397,0,0.0,0,0.0,146,8515,6731.287671232877,0,0.0,0,0.0,146,70,26.2054794520548,0,0.0,0,0.0,146,245,110.13013698630137,0,0.0,0,0.0,146,65,37.58219178082192,0,0.0,0,0.0,146,252,185.78082191780825,0,0.0,0,0.0,146,54,40.58904109589041,0,0.0,0,0.0,146,806,372.3972602739726,3439055,484874.34246575343,662,661.9726027397261,146,206,22.86986301369863,0,0.0,0,0.0,1,10,20
application_1524838829941_0891,236623,1,1722,1722.0,0,0.0,0,0.0,146,8508,5856.342465753424,0,0.0,0,0.0,146,162,93.22602739726028,320015,214032.11643835614,2243,2236.3561643835615,146,94,4.102739726027397,0,0.0,0,0.0,146,141,89.39726027397259,358813,220700.2123287671,2242,2236.5890410958905,146,112,4.2465753424657535,0,0.0,0,0.0,146,113,85.31506849315069,0,0.0,0,0.0,146,8285,6707.979452054795,0,0.0,0,0.0,146,63,26.410958904109588,0,0.0,0,0.0,146,235,107.05479452054794,0,0.0,0,0.0,146,103,37.972602739726035,0,0.0,0,0.0,146,267,182.78082191780825,0,0.0,0,0.0,146,56,40.47945205479452,0,0.0,0,0.0,146,890,374.3972602739726,3488718,495877.0410958904,662,661.9726027397261,146,224,23.301369863013697,0,0.0,0,0.0,1,10,20
application_1524838829941_1021,235863,1,1581,1581.0,0,0.0,0,0.0,146,8822,5803.397260273972,0,0.0,0,0.0,146,165,95.43835616438356,364063,218144.05479452052,2243,2236.3561643835615,146,121,4.856164383561644,0,0.0,0,0.0,146,202,94.04794520547944,430103,233245.40410958906,2242,2236.5890410958905,146,96,4.267123287671232,0,0.0,0,0.0,146,141,88.34246575342466,0,0.0,0,0.0,146,8515,6727.623287671233,0,0.0,0,0.0,146,62,26.328767123287676,0,0.0,0,0.0,146,267,108.77397260273972,0,0.0,0,0.0,146,96,38.11643835616439,0,0.0,0,0.0,146,730,188.74657534246572,0,0.0,0,0.0,146,55,39.767123287671225,0,0.0,0,0.0,146,691,369.95205479452056,3456362,489043.2123287671,662,661.9726027397261,146,263,25.26027397260274,0,0.0,0,0.0,1,10,20
application_1524838829941_1023,234977,1,1586,1586.0,0,0.0,0,0.0,146,8548,5811.664383561644,0,0.0,0,0.0,146,145,91.17808219178082,308516,213766.2808219178,2243,2236.3561643835615,146,95,4.479452054794519,0,0.0,0,0.0,146,121,88.95890410958904,378707,221535.0890410959,2242,2236.5890410958905,146,96,4.089041095890411,0,0.0,0,0.0,146,126,85.6917808219178,0,0.0,0,0.0,146,8426,6787.602739726028,0,0.0,0,0.0,146,55,26.25342465753425,0,0.0,0,0.0,146,268,109.25342465753424,0,0.0,0,0.0,146,58,36.61643835616439,0,0.0,0,0.0,146,808,188.0890410958904,0,0.0,0,0.0,146,50,39.623287671232866,0,0.0,0,0.0,146,704,370.3493150684931,3441891,486750.08219178097,662,661.9726027397261,146,193,22.63013698630137,0,0.0,0,0.0,1,10,20
application_1524838829941_0887,236487,1,1702,1702.0,0,0.0,0,0.0,146,8921,5843.95205479452,0,0.0,0,0.0,146,168,95.73287671232876,333660,220957.7876712329,2243,2236.3561643835615,146,100,4.4589041095890405,0,0.0,0,0.0,146,115,90.61643835616438,333332,218126.63698630137,2242,2236.5890410958905,146,101,4.424657534246577,0,0.0,0,0.0,146,127,87.33561643835617,0,0.0,0,0.0,146,8134,6682.315068493151,0,0.0,0,0.0,146,67,26.013698630136986,0,0.0,0,0.0,146,234,109.2054794520548,0,0.0,0,0.0,146,64,37.671232876712324,0,0.0,0,0.0,146,283,182.43835616438355,0,0.0,0,0.0,146,52,40.67808219178081,0,0.0,0,0.0,146,712,369.3835616438356,4383662,493349.9589041096,662,661.9726027397261,146,227,24.013698630136986,0,0.0,0,0.0,1,10,20
application_1524838829941_1326,102419,1,1589,1589.0,0,0.0,0,0.0,73,8856,6309.8493150684935,0,0.0,0,0.0,73,157,107.60273972602741,335298,213487.72602739726,2242,2236.452054794521,73,111,6.63013698630137,0,0.0,0,0.0,73,147,96.8082191780822,348155,224834.68493150684,2242,2236.6438356164385,73,132,6.835616438356165,0,0.0,0,0.0,73,136,94.83561643835615,0,0.0,0,0.0,73,8616,6990.301369863014,0,0.0,0,0.0,73,63,32.410958904109584,0,0.0,0,0.0,73,331,146.45205479452054,0,0.0,0,0.0,73,52,39.753424657534254,0,0.0,0,0.0,73,246,160.2602739726027,0,0.0,0,0.0,73,74,43.42465753424658,0,0.0,0,0.0,73,672,332.35616438356163,4189834,918982.2876712328,425,425.0,73,195,35.84931506849315,0,0.0,0,0.0,1,5,30
application_1524838829941_1322,106846,1,1795,1795.0,0,0.0,0,0.0,73,9020,6322.684931506849,0,0.0,0,0.0,73,162,106.89041095890413,560857,219477.94520547945,2242,2236.452054794521,73,78,5.684931506849315,0,0.0,0,0.0,73,118,96.41095890410959,317005,218670.7397260274,2242,2236.6438356164385,73,137,6.767123287671232,0,0.0,0,0.0,73,145,96.64383561643835,0,0.0,0,0.0,73,8552,6970.41095890411,0,0.0,0,0.0,73,60,31.671232876712327,0,0.0,0,0.0,73,295,144.21917808219175,0,0.0,0,0.0,73,59,41.06849315068493,0,0.0,0,0.0,73,272,163.3972602739726,0,0.0,0,0.0,73,57,43.17808219178082,0,0.0,0,0.0,73,655,329.5205479452054,4204041,897993.493150685,425,425.0,73,242,40.43835616438356,0,0.0,0,0.0,1,5,30
application_1524838829941_1324,104301,1,1609,1609.0,0,0.0,0,0.0,73,8813,6281.041095890411,0,0.0,0,0.0,73,206,108.75342465753424,432226,227665.98630136985,2242,2236.452054794521,73,115,6.1506849315068495,0,0.0,0,0.0,73,135,96.73972602739723,326739,227018.7397260274,2242,2236.6438356164385,73,82,5.684931506849315,0,0.0,0,0.0,73,137,94.94520547945206,0,0.0,0,0.0,73,8453,6940.232876712329,0,0.0,0,0.0,73,68,31.246575342465754,0,0.0,0,0.0,73,270,142.958904109589,0,0.0,0,0.0,73,53,39.46575342465753,0,0.0,0,0.0,73,596,223.65753424657532,0,0.0,0,0.0,73,104,43.75342465753425,0,0.0,0,0.0,73,623,326.958904109589,4841481,916973.0547945206,425,425.0,73,193,35.726027397260275,0,0.0,0,0.0,1,5,30
application_1524838829941_1192,103339,1,1734,1734.0,0,0.0,0,0.0,73,8896,6299.602739726028,0,0.0,0,0.0,73,186,110.95890410958904,325690,218015.5205479452,2242,2236.452054794521,73,117,5.904109589041097,0,0.0,0,0.0,73,125,96.39726027397259,305197,222914.38356164386,2242,2236.6438356164385,73,118,6.2465753424657535,0,0.0,0,0.0,73,125,93.82191780821918,0,0.0,0,0.0,73,8690,6974.465753424657,0,0.0,0,0.0,73,61,31.34246575342466,0,0.0,0,0.0,73,292,145.3013698630137,0,0.0,0,0.0,73,57,40.08219178082192,0,0.0,0,0.0,73,236,161.05479452054794,0,0.0,0,0.0,73,53,41.78082191780822,0,0.0,0,0.0,73,656,327.6712328767124,6018372,953551.4520547944,425,425.0,73,191,34.57534246575342,0,0.0,0,0.0,1,5,30
application_1524838829941_1188,104426,1,1731,1731.0,0,0.0,0,0.0,73,9161,6335.479452054795,0,0.0,0,0.0,73,186,108.27397260273972,586273,219406.9178082192,2242,2236.452054794521,73,108,6.328767123287673,0,0.0,0,0.0,73,128,98.8082191780822,2649547,253931.09589041094,2242,2236.6438356164385,73,122,6.863013698630137,0,0.0,0,0.0,73,134,96.39726027397259,0,0.0,0,0.0,73,8714,6900.082191780822,0,0.0,0,0.0,73,70,32.34246575342465,0,0.0,0,0.0,73,332,148.75342465753425,0,0.0,0,0.0,73,80,41.328767123287676,0,0.0,0,0.0,73,261,163.71232876712332,0,0.0,0,0.0,73,118,46.65753424657535,0,0.0,0,0.0,73,637,328.5342465753425,4169633,905308.602739726,425,425.0,73,189,34.93150684931507,0,0.0,0,0.0,1,5,30
application_1524838829941_1190,104318,1,1604,1604.0,0,0.0,0,0.0,73,9293,6367.369863013699,0,0.0,0,0.0,73,202,109.08219178082192,302205,216812.97260273973,2242,2236.452054794521,73,69,5.972602739726027,0,0.0,0,0.0,73,130,99.93150684931507,407475,238985.5479452055,2242,2236.6438356164385,73,84,6.191780821917808,0,0.0,0,0.0,73,150,97.65753424657534,0,0.0,0,0.0,73,8499,6962.2054794520545,0,0.0,0,0.0,73,96,34.54794520547945,0,0.0,0,0.0,73,379,158.35616438356163,0,0.0,0,0.0,73,85,42.205479452054796,0,0.0,0,0.0,73,259,160.82191780821918,0,0.0,0,0.0,73,60,43.35616438356164,0,0.0,0,0.0,73,642,327.041095890411,3864944,904643.2602739726,425,425.0,73,190,34.39726027397261,0,0.0,0,0.0,1,5,30
application_1524838829941_0561,449487,1,1752,1752.0,0,0.0,0,0.0,292,9079,5917.907534246576,0,0.0,0,0.0,292,147,90.03767123287672,361668,217000.51712328766,2242,2236.4417808219173,292,149,3.0856164383561633,0,0.0,0,0.0,292,178,88.93493150684931,526323,221142.9178082192,2242,2236.54794520548,292,148,2.7397260273972597,0,0.0,0,0.0,292,123,84.60273972602741,0,0.0,0,0.0,292,8494,6884.109589041096,0,0.0,0,0.0,292,71,25.11986301369863,0,0.0,0,0.0,292,313,102.65753424657534,0,0.0,0,0.0,292,72,36.71232876712329,0,0.0,0,0.0,292,257,217.486301369863,0,0.0,0,0.0,292,60,39.72945205479452,0,0.0,0,0.0,292,844,419.46917808219183,3502995,401425.4794520548,802,801.9828767123288,292,303,20.72602739726027,0,0.0,0,0.0,1,20,20
application_1524838829941_0563,444547,1,1716,1716.0,0,0.0,0,0.0,292,9607,5905.414383561644,0,0.0,0,0.0,292,1052,95.76712328767124,407192,217766.29794520547,2242,2236.4417808219173,292,182,3.3904109589041096,0,0.0,0,0.0,292,141,88.42808219178082,313240,213937.4589041096,2242,2236.54794520548,292,133,2.5513698630136985,0,0.0,0,0.0,292,211,86.59931506849315,0,0.0,0,0.0,292,8689,6846.791095890411,0,0.0,0,0.0,292,64,25.7054794520548,0,0.0,0,0.0,292,265,103.23287671232876,0,0.0,0,0.0,292,120,36.70205479452054,0,0.0,0,0.0,292,271,216.83219178082192,0,0.0,0,0.0,292,61,39.06164383561644,0,0.0,0,0.0,292,787,415.7671232876712,4441147,403408.7226027397,802,801.9828767123288,292,370,21.698630136986303,0,0.0,0,0.0,1,20,20
application_1524838829941_0507,447510,1,1789,1789.0,0,0.0,0,0.0,292,9177,5954.924657534247,0,0.0,0,0.0,292,155,93.00342465753424,384617,217696.89383561644,2242,2236.4417808219173,292,208,3.3732876712328768,0,0.0,0,0.0,292,140,90.43150684931507,357314,207493.20205479453,2242,2236.54794520548,292,151,2.828767123287671,0,0.0,0,0.0,292,133,85.7054794520548,0,0.0,0,0.0,292,8481,6856.869863013699,0,0.0,0,0.0,292,63,25.421232876712327,0,0.0,0,0.0,292,1037,117.8458904109589,0,0.0,0,0.0,292,59,37.09931506849315,0,0.0,0,0.0,292,271,216.7568493150685,0,0.0,0,0.0,292,58,39.6541095890411,0,0.0,0,0.0,292,789,416.7602739726028,3485023,406000.5205479452,802,801.9828767123288,292,379,22.003424657534246,0,0.0,0,0.0,1,20,20
application_1524838829941_0565,452854,1,1769,1769.0,0,0.0,0,0.0,292,11061,5984.7054794520545,0,0.0,0,0.0,292,153,90.68835616438356,460689,216980.02397260274,2242,2236.4417808219173,292,153,3.1061643835616435,0,0.0,0,0.0,292,127,87.61986301369862,352957,210573.551369863,2242,2236.54794520548,292,154,2.568493150684932,0,0.0,0,0.0,292,753,89.06164383561644,0,0.0,0,0.0,292,8624,6890.989726027397,0,0.0,0,0.0,292,73,25.784246575342465,0,0.0,0,0.0,292,300,112.85958904109587,0,0.0,0,0.0,292,55,37.70205479452054,0,0.0,0,0.0,292,1277,227.1472602739726,0,0.0,0,0.0,292,67,40.72602739726028,0,0.0,0,0.0,292,815,416.8219178082192,3840143,404156.0856164384,802,801.9828767123288,292,372,21.835616438356166,0,0.0,0,0.0,1,20,20
application_1524838829941_0511,447482,1,1657,1657.0,0,0.0,0,0.0,292,8981,5957.393835616438,0,0.0,0,0.0,292,208,89.98287671232876,332197,211283.6678082192,2242,2236.4417808219173,292,198,3.421232876712329,0,0.0,0,0.0,292,152,90.16780821917808,404808,217720.61301369863,2242,2236.54794520548,292,144,2.8493150684931505,0,0.0,0,0.0,292,133,84.48287671232877,0,0.0,0,0.0,292,8949,6862.928082191781,0,0.0,0,0.0,292,64,25.00342465753425,0,0.0,0,0.0,292,1154,106.85616438356165,0,0.0,0,0.0,292,63,37.72602739726028,0,0.0,0,0.0,292,371,220.9109589041096,0,0.0,0,0.0,292,72,39.57534246575342,0,0.0,0,0.0,292,1539,422.91780821917814,4335274,402163.70547945204,802,801.9828767123288,292,366,21.318493150684933,0,0.0,0,0.0,1,20,20
application_1524838829941_0509,447532,1,1735,1735.0,0,0.0,0,0.0,292,9205,6002.054794520548,0,0.0,0,0.0,292,168,89.97260273972603,334600,213027.3219178082,2242,2236.4417808219173,292,196,3.3493150684931505,0,0.0,0,0.0,292,150,89.85273972602741,395070,219729.19178082192,2242,2236.54794520548,292,156,2.9691780821917813,0,0.0,0,0.0,292,141,87.38013698630138,0,0.0,0,0.0,292,8644,6847.678082191781,0,0.0,0,0.0,292,65,25.065068493150694,0,0.0,0,0.0,292,978,106.78767123287672,0,0.0,0,0.0,292,80,36.791095890410965,0,0.0,0,0.0,292,346,217.72260273972603,0,0.0,0,0.0,292,88,39.64726027397261,0,0.0,0,0.0,292,1217,421.17123287671234,3437296,405184.06506849313,802,801.9828767123288,292,299,21.222602739726028,0,0.0,0,0.0,1,20,20
application_1524838829941_1083,150732,1,1743,1743.0,0,0.0,0,0.0,146,9756,6329.958904109589,0,0.0,0,0.0,146,221,105.23972602739723,366740,225290.198630137,2243,2236.3561643835615,146,212,7.486301369863014,0,0.0,0,0.0,146,166,103.4041095890411,368669,250349.0616438356,2242,2236.5890410958905,146,187,7.068493150684931,0,0.0,0,0.0,146,158,95.88356164383562,0,0.0,0,0.0,146,9594,7388.616438356164,0,0.0,0,0.0,146,70,30.794520547945204,0,0.0,0,0.0,146,600,142.9109589041096,0,0.0,0,0.0,146,65,42.732876712328775,0,0.0,0,0.0,146,336,195.97260273972603,0,0.0,0,0.0,146,59,44.97260273972603,0,0.0,0,0.0,146,1247,414.1369863013698,5011779,779371.6643835617,662,661.9726027397261,146,332,40.294520547945204,0,0.0,0,0.0,1,10,40
application_1524838829941_1081,150998,1,1592,1592.0,0,0.0,0,0.0,146,9944,6358.568493150685,0,0.0,0,0.0,146,207,103.52054794520548,376564,229608.3904109589,2243,2236.3561643835615,146,207,7.191780821917808,0,0.0,0,0.0,146,162,102.02054794520548,400874,251617.4520547945,2242,2236.5890410958905,146,153,7.273972602739726,0,0.0,0,0.0,146,171,97.96575342465755,0,0.0,0,0.0,146,8874,7317.506849315068,0,0.0,0,0.0,146,74,31.02054794520548,0,0.0,0,0.0,146,568,146.75342465753425,0,0.0,0,0.0,146,100,44.25342465753425,0,0.0,0,0.0,146,303,196.3972602739726,0,0.0,0,0.0,146,56,42.9041095890411,0,0.0,0,0.0,146,771,414.041095890411,5016368,778069.3356164383,662,661.9726027397261,146,324,40.61643835616439,0,0.0,0,0.0,1,10,40
application_1524838829941_0949,153475,1,2081,2081.0,0,0.0,0,0.0,146,9705,6399.027397260274,0,0.0,0,0.0,146,595,112.4041095890411,511279,231645.5068493151,2243,2236.3561643835615,146,137,6.979452054794519,0,0.0,0,0.0,146,153,99.35616438356165,521437,239572.6301369863,2242,2236.5890410958905,146,217,7.116438356164384,0,0.0,0,0.0,146,505,100.83561643835615,0,0.0,0,0.0,146,9378,7421.842465753424,0,0.0,0,0.0,146,71,32.493150684931514,0,0.0,0,0.0,146,358,137.20547945205482,0,0.0,0,0.0,146,94,43.84931506849315,0,0.0,0,0.0,146,333,194.85616438356163,0,0.0,0,0.0,146,57,43.97945205479452,0,0.0,0,0.0,146,788,407.78767123287673,4349952,749097.5821917808,662,661.9726027397261,146,325,41.0,0,0.0,0,0.0,1,10,40
application_1524838829941_1085,152276,1,1707,1707.0,0,0.0,0,0.0,146,10347,6364.506849315068,0,0.0,0,0.0,146,212,108.55479452054794,381968,229156.4383561644,2243,2236.3561643835615,146,195,7.184931506849315,0,0.0,0,0.0,146,149,100.28767123287672,534339,243274.1506849315,2242,2236.5890410958905,146,144,6.993150684931508,0,0.0,0,0.0,146,150,95.08904109589041,0,0.0,0,0.0,146,9366,7387.04794520548,0,0.0,0,0.0,146,64,30.616438356164387,0,0.0,0,0.0,146,727,144.69178082191783,0,0.0,0,0.0,146,97,47.35616438356164,0,0.0,0,0.0,146,297,198.43835616438355,0,0.0,0,0.0,146,106,46.11643835616438,0,0.0,0,0.0,146,849,406.73972602739724,4698192,782798.8493150685,662,661.9726027397261,146,313,39.801369863013704,0,0.0,0,0.0,1,10,40
