run,applicationCompletionTime,applicationDeltaBeforeComputing,jobCompletionTime_J0,jobCompletionTime_J1,jobCompletionTime_J10,jobCompletionTime_J11,jobCompletionTime_J2,jobCompletionTime_J3,jobCompletionTime_J4,jobCompletionTime_J5,jobCompletionTime_J6,jobCompletionTime_J7,jobCompletionTime_J8,jobCompletionTime_J9,nTask_S0,maxTask_S0,avgTask_S0,SHmax_S0,SHavg_S0,Bmax_S0,Bavg_S0,nTask_S1,maxTask_S1,avgTask_S1,SHmax_S1,SHavg_S1,Bmax_S1,Bavg_S1,nTask_S10,maxTask_S10,avgTask_S10,SHmax_S10,SHavg_S10,Bmax_S10,Bavg_S10,nTask_S11,maxTask_S11,avgTask_S11,SHmax_S11,SHavg_S11,Bmax_S11,Bavg_S11,nTask_S12,maxTask_S12,avgTask_S12,SHmax_S12,SHavg_S12,Bmax_S12,Bavg_S12,nTask_S13,maxTask_S13,avgTask_S13,SHmax_S13,SHavg_S13,Bmax_S13,Bavg_S13,nTask_S14,maxTask_S14,avgTask_S14,SHmax_S14,SHavg_S14,Bmax_S14,Bavg_S14,nTask_S2,maxTask_S2,avgTask_S2,SHmax_S2,SHavg_S2,Bmax_S2,Bavg_S2,nTask_S3,maxTask_S3,avgTask_S3,SHmax_S3,SHavg_S3,Bmax_S3,Bavg_S3,nTask_S4,maxTask_S4,avgTask_S4,SHmax_S4,SHavg_S4,Bmax_S4,Bavg_S4,nTask_S5,maxTask_S5,avgTask_S5,SHmax_S5,SHavg_S5,Bmax_S5,Bavg_S5,nTask_S6,maxTask_S6,avgTask_S6,SHmax_S6,SHavg_S6,Bmax_S6,Bavg_S6,nTask_S7,maxTask_S7,avgTask_S7,SHmax_S7,SHavg_S7,Bmax_S7,Bavg_S7,nTask_S8,maxTask_S8,avgTask_S8,SHmax_S8,SHavg_S8,Bmax_S8,Bavg_S8,nTask_S9,maxTask_S9,avgTask_S9,SHmax_S9,SHavg_S9,Bmax_S9,Bavg_S9,users,dataSize,nContainers
application_1524838829941_0391,381145,20282,2638,148944,2705,2444,172418,1470,3793,1224,6379,1219,12251,2874,1,1709,1709.0,0,0.0,0,0.0,292,9255,5957.417808219178,0,0.0,0,0.0,292,194,91.70205479452055,405272,219502.57876712328,2242,2236.4417808219177,292,174,4.164383561643835,0,0.0,0,0.0,292,220,89.3458904109589,453784,213675.5684931507,2242,2236.5479452054797,292,190,3.4315068493150687,0,0.0,0,0.0,292,182,86.90753424657534,0,0.0,0,0.0,292,8754,6915.476027397261,0,0.0,0,0.0,292,72,25.945205479452056,0,0.0,0,0.0,292,1066,110.0513698630137,0,0.0,0,0.0,292,63,36.773972602739725,0,0.0,0,0.0,292,1159,222.11986301369862,0,0.0,0,0.0,292,59,39.79794520547945,0,0.0,0,0.0,292,1155,423.6575342465753,3435254,422986.1506849315,802,801.9828767123288,292,327,23.96917808219178,0,0.0,0,0.0,1,36,24
application_1524838829941_0387,382796,20450,2768,151951,2748,2373,172809,1061,3415,1303,5643,1260,11670,2837,1,1753,1753.0,0,0.0,0,0.0,292,10221,6064.91095890411,0,0.0,0,0.0,292,169,92.33219178082192,344709,219787.17465753425,2242,2236.4417808219177,292,184,4.157534246575342,0,0.0,0,0.0,292,153,90.50342465753425,574833,223250.05821917808,2242,2236.5479452054797,292,161,3.3801369863013697,0,0.0,0,0.0,292,143,86.88356164383562,0,0.0,0,0.0,292,8680,6959.075342465753,0,0.0,0,0.0,292,75,26.458904109589042,0,0.0,0,0.0,292,735,105.75342465753425,0,0.0,0,0.0,292,99,38.273972602739725,0,0.0,0,0.0,292,266,216.82534246575344,0,0.0,0,0.0,292,58,39.99315068493151,0,0.0,0,0.0,292,816,420.48972602739724,3608994,426241.4280821918,802,801.9828767123288,292,334,24.541095890410958,0,0.0,0,0.0,1,36,24
application_1524838829941_0309,379512,20718,2875,148185,2660,2427,170746,1027,3737,1762,6737,1266,11904,2873,1,1594,1594.0,0,0.0,0,0.0,292,9458,5869.945205479452,0,0.0,0,0.0,292,178,91.3527397260274,672343,219719.89726027398,2242,2236.4417808219177,292,194,4.205479452054795,0,0.0,0,0.0,292,106,88.66780821917808,304879,211351.19178082192,2242,2236.5479452054797,292,178,3.3835616438356166,0,0.0,0,0.0,292,143,87.0513698630137,0,0.0,0,0.0,292,8945,6818.04794520548,0,0.0,0,0.0,292,70,25.897260273972602,0,0.0,0,0.0,292,909,109.52397260273973,0,0.0,0,0.0,292,92,38.85616438356164,0,0.0,0,0.0,292,1146,227.63013698630138,0,0.0,0,0.0,292,71,40.56849315068493,0,0.0,0,0.0,292,793,424.236301369863,3947439,424873.7705479452,802,801.9828767123288,292,331,23.972602739726028,0,0.0,0,0.0,1,36,24
application_1524838829941_0337,381969,20958,2754,150503,2772,2394,171504,1017,3630,1252,6323,1230,12048,2918,1,1585,1585.0,0,0.0,0,0.0,292,9603,5956.119863013699,0,0.0,0,0.0,292,153,93.32534246575342,385035,217516.85273972602,2242,2236.4417808219177,292,212,4.52054794520548,0,0.0,0,0.0,292,176,90.43150684931507,367792,221426.0719178082,2242,2236.5479452054797,292,174,3.171232876712329,0,0.0,0,0.0,292,126,86.53767123287672,0,0.0,0,0.0,292,8697,6877.890410958904,0,0.0,0,0.0,292,80,26.455479452054796,0,0.0,0,0.0,292,352,104.96917808219177,0,0.0,0,0.0,292,109,37.84931506849315,0,0.0,0,0.0,292,328,219.85616438356163,0,0.0,0,0.0,292,55,40.14041095890411,0,0.0,0,0.0,292,1357,425.82876712328766,4898444,439685.7089041096,802,801.9828767123288,292,354,25.424657534246574,0,0.0,0,0.0,1,36,24
application_1524838829941_0335,389510,23135,5434,152444,2711,2339,172496,1043,2983,1906,5709,1288,11962,3001,1,3916,3916.0,0,0.0,0,0.0,292,9402,6059.582191780822,0,0.0,0,0.0,292,165,92.29452054794521,415297,229369.87671232875,2242,2236.4417808219177,292,184,4.116438356164384,0,0.0,0,0.0,292,167,89.9417808219178,420984,219950.40753424657,2242,2236.5479452054797,292,170,3.0821917808219177,0,0.0,0,0.0,292,127,86.29794520547945,0,0.0,0,0.0,292,8921,6928.126712328767,0,0.0,0,0.0,292,73,26.09931506849315,0,0.0,0,0.0,292,277,104.67123287671232,0,0.0,0,0.0,292,98,38.263698630136986,0,0.0,0,0.0,292,319,218.3013698630137,0,0.0,0,0.0,292,71,40.43835616438356,0,0.0,0,0.0,292,1537,423.5308219178082,3697844,425370.15410958906,802,801.9828767123288,292,340,24.023972602739725,0,0.0,0,0.0,1,36,24
application_1524838829941_0389,382311,20923,2739,150096,2716,2786,172913,1115,3109,1269,6326,1259,11497,2868,1,1737,1737.0,0,0.0,0,0.0,292,9023,5974.530821917808,0,0.0,0,0.0,292,188,91.99657534246575,574074,218429.39726027398,2242,2236.4417808219177,292,158,4.071917808219178,0,0.0,0,0.0,292,134,88.23287671232876,318270,212021.2123287671,2242,2236.5479452054797,292,236,3.410958904109589,0,0.0,0,0.0,292,134,87.5513698630137,0,0.0,0,0.0,292,8805,6911.719178082192,0,0.0,0,0.0,292,79,26.77054794520548,0,0.0,0,0.0,292,317,106.36986301369863,0,0.0,0,0.0,292,83,37.64383561643836,0,0.0,0,0.0,292,303,219.1472602739726,0,0.0,0,0.0,292,76,40.09931506849315,0,0.0,0,0.0,292,800,417.67123287671234,4458877,429218.2123287671,802,801.9828767123288,292,322,24.541095890410958,0,0.0,0,0.0,1,36,24
application_1524838829941_0473,4388921,20821,3065,420507,368188,245124,587076,358333,487464,371759,390631,368962,393972,370219,1,1940,1940.0,0,0.0,0,0.0,292,9461,5691.263698630137,0,0.0,0,0.0,292,13194,4969.756849315068,291334,185553.63356164383,2242,2236.373287671233,292,127,2.3184931506849313,0,0.0,0,0.0,292,13293,4966.191780821918,291530,184320.12671232875,2242,2236.5479452054797,292,115,2.143835616438356,0,0.0,0,0.0,292,6982,3312.3972602739727,0,0.0,0,0.0,292,13911,7994.818493150685,0,0.0,0,0.0,292,13145,4830.606164383562,0,0.0,0,0.0,292,19507,6534.017123287671,0,0.0,0,0.0,292,13577,5008.678082191781,0,0.0,0,0.0,292,13535,5202.54794520548,0,0.0,0,0.0,292,13114,4964.965753424657,0,0.0,0,0.0,292,13546,5293.023972602739,3350999,315306.3630136986,802,801.9828767123288,292,196,11.236301369863014,0,0.0,0,0.0,1,36,8
application_1524838829941_0525,4403277,19495,2813,420491,368294,246359,596129,363856,492593,371969,386777,370299,392130,369350,1,1672,1672.0,0,0.0,0,0.0,292,8174,5720.352739726028,0,0.0,0,0.0,292,13940,4988.270547945205,290766,191790.42465753425,2242,2236.3835616438355,292,144,2.434931506849315,0,0.0,0,0.0,292,13291,4969.369863013699,254347,180952.60273972602,2242,2236.496575342466,292,114,2.202054794520548,0,0.0,0,0.0,292,7189,3318.140410958904,0,0.0,0,0.0,292,14057,8137.66095890411,0,0.0,0,0.0,292,13270,4919.818493150685,0,0.0,0,0.0,292,20425,6661.445205479452,0,0.0,0,0.0,292,13529,4996.023972602739,0,0.0,0,0.0,292,13592,5221.280821917808,0,0.0,0,0.0,292,13133,4968.780821917808,0,0.0,0,0.0,292,13693,5288.582191780822,3329688,314889.29452054796,802,801.9828767123288,292,207,11.722602739726028,0,0.0,0,0.0,1,36,8
application_1524838829941_0529,4384340,22266,3977,418725,368365,245673,590153,357309,483068,369270,388646,370145,394853,369263,1,2733,2733.0,0,0.0,0,0.0,292,8611,5682.496575342466,0,0.0,0,0.0,292,13683,4978.969178082192,272323,194499.4794520548,2242,2236.4383561643835,292,131,2.3527397260273974,0,0.0,0,0.0,292,13136,4965.434931506849,294304,194375.5308219178,2242,2236.47602739726,292,115,2.1335616438356166,0,0.0,0,0.0,292,6877,3301.777397260274,0,0.0,0,0.0,292,13370,8015.760273972603,0,0.0,0,0.0,292,13503,4825.95205479452,0,0.0,0,0.0,292,19291,6506.958904109589,0,0.0,0,0.0,292,13445,4961.178082191781,0,0.0,0,0.0,292,13311,5171.013698630137,0,0.0,0,0.0,292,13326,4974.541095890411,0,0.0,0,0.0,292,13484,5300.7054794520545,3354090,323669.1815068493,802,801.9828767123288,292,213,11.383561643835616,0,0.0,0,0.0,1,36,8
application_1524838829941_0471,4395548,19612,2718,421621,369359,246783,589051,357586,485312,372810,390721,370856,394791,371665,1,1739,1739.0,0,0.0,0,0.0,292,8765,5726.945205479452,0,0.0,0,0.0,292,13336,5000.753424657534,264620,185413.30479452055,2242,2236.3972602739727,292,118,2.212328767123288,0,0.0,0,0.0,292,13508,4991.315068493151,284021,184774.40753424657,2242,2236.527397260274,292,113,2.0993150684931505,0,0.0,0,0.0,292,7197,3327.421232876712,0,0.0,0,0.0,292,13684,8019.082191780822,0,0.0,0,0.0,292,13120,4834.654109589041,0,0.0,0,0.0,292,19618,6537.085616438356,0,0.0,0,0.0,292,13087,5003.33904109589,0,0.0,0,0.0,292,13734,5199.722602739726,0,0.0,0,0.0,292,13167,4990.1335616438355,0,0.0,0,0.0,292,13890,5310.465753424657,3394839,323724.51369863015,802,801.9828767123288,292,182,10.917808219178083,0,0.0,0,0.0,1,36,8
application_1524838829941_0527,4454892,20435,2862,425750,375837,249377,600305,362965,499864,373179,394758,373296,396712,376854,1,1655,1655.0,0,0.0,0,0.0,292,8357,5742.41095890411,0,0.0,0,0.0,292,13782,5039.921232876713,305417,193076.7705479452,2242,2236.390410958904,292,129,2.4006849315068495,0,0.0,0,0.0,292,13684,5032.767123287671,277053,195038.36643835617,2242,2236.5171232876714,292,127,2.047945205479452,0,0.0,0,0.0,292,6925,3348.051369863014,0,0.0,0,0.0,292,13523,8163.332191780822,0,0.0,0,0.0,292,13547,4893.5,0,0.0,0,0.0,292,20018,6703.893835616438,0,0.0,0,0.0,292,13850,5002.311643835616,0,0.0,0,0.0,292,13494,5220.3835616438355,0,0.0,0,0.0,292,13718,5007.523972602739,0,0.0,0,0.0,292,13522,5326.284246575343,3331394,316746.9794520548,802,801.9828767123288,292,215,11.267123287671232,0,0.0,0,0.0,1,36,8
application_1524838829941_0475,4408785,19517,2957,416997,369913,245540,598084,365292,493409,373666,389153,369407,393292,368877,1,1752,1752.0,0,0.0,0,0.0,292,8569,5671.61301369863,0,0.0,0,0.0,292,13555,4995.222602739726,247339,187749.38698630137,2242,2236.376712328767,292,126,2.267123287671233,0,0.0,0,0.0,292,13340,4998.33904109589,250527,186060.40410958903,2242,2236.5342465753424,292,121,2.160958904109589,0,0.0,0,0.0,292,6935,3320.4623287671234,0,0.0,0,0.0,292,13502,8141.931506849315,0,0.0,0,0.0,292,13403,4937.828767123287,0,0.0,0,0.0,292,19898,6655.123287671233,0,0.0,0,0.0,292,13176,4992.551369863014,0,0.0,0,0.0,292,13979,5205.876712328767,0,0.0,0,0.0,292,13215,4975.582191780822,0,0.0,0,0.0,292,13547,5297.654109589041,3232501,312445.8595890411,802,801.9828767123288,292,191,11.304794520547945,0,0.0,0,0.0,1,36,8
application_1524838829941_1071,155743,20720,2687,54700,1107,897,63021,499,1374,590,1826,524,4093,1261,1,1739,1739.0,0,0.0,0,0.0,146,9293,6205.582191780822,0,0.0,0,0.0,146,192,103.87671232876713,345217,226056.31506849316,2243,2236.3561643835615,146,142,6.636986301369863,0,0.0,0,0.0,146,124,94.54109589041096,405876,251109.40410958903,2242,2236.5890410958905,146,110,5.561643835616438,0,0.0,0,0.0,146,122,89.9931506849315,0,0.0,0,0.0,146,9045,7209.993150684932,0,0.0,0,0.0,146,64,30.527397260273972,0,0.0,0,0.0,146,320,128.7123287671233,0,0.0,0,0.0,146,67,43.28082191780822,0,0.0,0,0.0,146,280,189.81506849315068,0,0.0,0,0.0,146,75,44.69178082191781,0,0.0,0,0.0,146,820,395.2945205479452,4773342,700580.0273972603,662,661.972602739726,146,287,37.81506849315068,0,0.0,0,0.0,1,18,36
application_1524838829941_1073,159506,23845,2756,54983,1136,1290,62893,511,1332,583,1843,554,4095,1303,1,1606,1606.0,0,0.0,0,0.0,146,9556,6197.2945205479455,0,0.0,0,0.0,146,201,104.57534246575342,735429,232647.66438356164,2243,2236.3561643835615,146,201,7.342465753424658,0,0.0,0,0.0,146,149,97.91095890410959,427801,248203.8698630137,2242,2236.5890410958905,146,122,5.897260273972603,0,0.0,0,0.0,146,171,94.34931506849315,0,0.0,0,0.0,146,9005,7198.602739726028,0,0.0,0,0.0,146,67,30.006849315068493,0,0.0,0,0.0,146,287,131.986301369863,0,0.0,0,0.0,146,83,42.5,0,0.0,0,0.0,146,281,188.8835616438356,0,0.0,0,0.0,146,65,45.43150684931507,0,0.0,0,0.0,146,825,392.9246575342466,6071981,701127.3424657534,662,661.972602739726,146,291,37.73287671232877,0,0.0,0,0.0,1,18,36
application_1524838829941_0937,164874,25013,2727,57445,1190,932,64492,492,1633,567,1846,591,4072,1232,1,1717,1717.0,0,0.0,0,0.0,146,9361,6299.13698630137,0,0.0,0,0.0,146,186,103.34246575342466,495973,229545.46575342465,2243,2236.3561643835615,146,130,6.561643835616438,0,0.0,0,0.0,146,146,97.73972602739725,382564,234635.41780821918,2242,2236.5890410958905,146,126,5.986301369863014,0,0.0,0,0.0,146,151,91.43150684931507,0,0.0,0,0.0,146,9237,7323.013698630137,0,0.0,0,0.0,146,67,29.65068493150685,0,0.0,0,0.0,146,322,130.67123287671234,0,0.0,0,0.0,146,70,43.0,0,0.0,0,0.0,146,334,190.8013698630137,0,0.0,0,0.0,146,76,45.83561643835616,0,0.0,0,0.0,146,799,394.0890410958904,4613946,671944.5479452055,662,661.972602739726,146,304,38.00684931506849,0,0.0,0,0.0,1,18,36
application_1524838829941_0935,160662,23501,2729,56268,1139,1055,62732,519,1342,592,1886,997,4072,1329,1,1596,1596.0,0,0.0,0,0.0,146,10110,6293.719178082192,0,0.0,0,0.0,146,191,103.27397260273973,1579603,231713.16438356164,2243,2236.3561643835615,146,138,6.513698630136986,0,0.0,0,0.0,146,139,96.95890410958904,400973,238153.27397260274,2242,2236.5890410958905,146,102,5.664383561643835,0,0.0,0,0.0,146,175,95.9931506849315,0,0.0,0,0.0,146,8974,7272.1164383561645,0,0.0,0,0.0,146,67,30.34246575342466,0,0.0,0,0.0,146,326,128.18493150684932,0,0.0,0,0.0,146,74,44.32876712328767,0,0.0,0,0.0,146,282,189.7123287671233,0,0.0,0,0.0,146,587,51.945205479452056,0,0.0,0,0.0,146,798,395.13013698630135,4936679,703910.2260273972,662,661.972602739726,146,307,37.8013698630137,0,0.0,0,0.0,1,18,36
application_1524838829941_1069,157508,22749,2792,54777,1287,911,62323,553,1360,600,1841,616,4070,1200,1,1598,1598.0,0,0.0,0,0.0,146,9930,6220.075342465753,0,0.0,0,0.0,146,171,101.97945205479452,353047,226078.29452054793,2243,2236.3561643835615,146,118,6.321917808219178,0,0.0,0,0.0,146,149,99.62328767123287,889246,250373.70547945207,2242,2236.5890410958905,146,183,6.164383561643835,0,0.0,0,0.0,146,150,92.70547945205479,0,0.0,0,0.0,146,9771,7208.130136986301,0,0.0,0,0.0,146,81,31.856164383561644,0,0.0,0,0.0,146,343,129.55479452054794,0,0.0,0,0.0,146,83,44.16438356164384,0,0.0,0,0.0,146,268,192.63013698630138,0,0.0,0,0.0,146,76,44.6986301369863,0,0.0,0,0.0,146,812,396.1986301369863,4556280,685935.8904109589,662,661.972602739726,146,307,37.13013698630137,0,0.0,0,0.0,1,18,36
application_1524838829941_0939,162255,24855,2744,55875,1220,906,63858,493,1633,588,1867,558,4045,1246,1,1724,1724.0,0,0.0,0,0.0,146,9266,6243.034246575343,0,0.0,0,0.0,146,180,103.60958904109589,788541,229240.198630137,2243,2236.3561643835615,146,139,6.438356164383562,0,0.0,0,0.0,146,131,97.26712328767124,488468,247591.9315068493,2242,2236.5890410958905,146,176,6.609589041095891,0,0.0,0,0.0,146,135,90.57534246575342,0,0.0,0,0.0,146,9020,7226.1506849315065,0,0.0,0,0.0,146,67,29.856164383561644,0,0.0,0,0.0,146,506,136.82876712328766,0,0.0,0,0.0,146,79,43.54109589041096,0,0.0,0,0.0,146,321,190.15068493150685,0,0.0,0,0.0,146,64,45.465753424657535,0,0.0,0,0.0,146,735,392.3150684931507,4662879,704290.993150685,662,661.972602739726,146,297,37.342465753424655,0,0.0,0,0.0,1,18,36
application_1524838829941_1130,225674,18704,2789,87879,1601,1456,98116,637,1945,729,2271,736,4551,1614,1,1776,1776.0,0,0.0,0,0.0,73,8363,5740.835616438356,0,0.0,0,0.0,73,142,89.08219178082192,226378,196427.76712328766,2242,2236.4520547945203,73,48,3.1095890410958904,0,0.0,0,0.0,73,139,88.54794520547945,318471,203797.49315068492,2242,2236.6438356164385,73,43,3.219178082191781,0,0.0,0,0.0,73,104,85.57534246575342,0,0.0,0,0.0,73,7855,6533.1506849315065,0,0.0,0,0.0,73,55,25.315068493150687,0,0.0,0,0.0,73,243,111.52054794520548,0,0.0,0,0.0,73,50,36.0958904109589,0,0.0,0,0.0,73,195,141.87671232876713,0,0.0,0,0.0,73,43,38.68493150684932,0,0.0,0,0.0,73,576,268.45205479452056,3347099,438451.8630136986,425,425.0,73,118,16.15068493150685,0,0.0,0,0.0,1,9,10
application_1524838829941_1266,225708,19136,2703,87069,1613,1433,97622,611,1848,1146,2329,805,5090,1670,1,1743,1743.0,0,0.0,0,0.0,73,8294,5741.520547945205,0,0.0,0,0.0,73,148,91.91780821917808,264410,210467.56164383562,2242,2236.4520547945203,73,49,3.452054794520548,0,0.0,0,0.0,73,103,88.64383561643835,282899,210012.13698630137,2242,2236.6438356164385,73,59,3.3424657534246576,0,0.0,0,0.0,73,145,86.24657534246575,0,0.0,0,0.0,73,7881,6494.109589041096,0,0.0,0,0.0,73,53,24.91780821917808,0,0.0,0,0.0,73,260,108.0958904109589,0,0.0,0,0.0,73,302,44.726027397260275,0,0.0,0,0.0,73,194,143.93150684931507,0,0.0,0,0.0,73,55,41.61643835616438,0,0.0,0,0.0,73,576,272.17808219178085,3793259,451855.05479452055,425,425.0,73,617,38.49315068493151,0,0.0,0,0.0,1,9,10
application_1524838829941_1264,225109,18191,2741,87029,1679,1497,98065,625,2163,739,2301,737,4714,1719,1,1712,1712.0,0,0.0,0,0.0,73,8311,5733.7945205479455,0,0.0,0,0.0,73,157,91.47945205479452,255938,208047.49315068492,2242,2236.4520547945203,73,48,3.3972602739726026,0,0.0,0,0.0,73,176,89.31506849315069,331691,213009.87671232875,2242,2236.6438356164385,73,52,3.315068493150685,0,0.0,0,0.0,73,111,85.71232876712328,0,0.0,0,0.0,73,7859,6502.986301369863,0,0.0,0,0.0,73,50,24.52054794520548,0,0.0,0,0.0,73,585,113.38356164383562,0,0.0,0,0.0,73,49,35.28767123287671,0,0.0,0,0.0,73,195,140.82191780821918,0,0.0,0,0.0,73,43,37.945205479452056,0,0.0,0,0.0,73,595,270.71232876712327,3315722,443857.4383561644,425,425.0,73,128,16.34246575342466,0,0.0,0,0.0,1,9,10
application_1524838829941_1132,224475,18302,2734,87050,1618,1409,98016,653,1936,754,2321,771,4667,1729,1,1594,1594.0,0,0.0,0,0.0,73,8407,5748.602739726028,0,0.0,0,0.0,73,149,91.23287671232876,237759,210078.8219178082,2242,2236.4520547945203,73,53,3.3013698630136985,0,0.0,0,0.0,73,103,87.54794520547945,337924,214742.80821917808,2242,2236.6438356164385,73,47,3.219178082191781,0,0.0,0,0.0,73,103,85.26027397260275,0,0.0,0,0.0,73,7892,6499.575342465753,0,0.0,0,0.0,73,54,25.726027397260275,0,0.0,0,0.0,73,231,112.5068493150685,0,0.0,0,0.0,73,62,37.342465753424655,0,0.0,0,0.0,73,201,142.43835616438355,0,0.0,0,0.0,73,45,39.43835616438356,0,0.0,0,0.0,73,614,271.54794520547944,3397114,447757.65753424657,425,425.0,73,120,16.45205479452055,0,0.0,0,0.0,1,9,10
application_1524838829941_1128,225894,18915,2748,87468,2164,1437,97987,799,1784,743,2252,787,4589,1744,1,1733,1733.0,0,0.0,0,0.0,73,8246,5719.972602739726,0,0.0,0,0.0,73,154,90.83561643835617,374826,217284.84931506848,2242,2236.4520547945203,73,49,3.328767123287671,0,0.0,0,0.0,73,167,90.9041095890411,506902,224215.09589041097,2242,2236.6438356164385,73,47,3.1780821917808217,0,0.0,0,0.0,73,105,84.08219178082192,0,0.0,0,0.0,73,7907,6506.219178082192,0,0.0,0,0.0,73,56,24.794520547945204,0,0.0,0,0.0,73,237,102.58904109589041,0,0.0,0,0.0,73,74,35.87671232876713,0,0.0,0,0.0,73,178,139.57534246575344,0,0.0,0,0.0,73,47,38.45205479452055,0,0.0,0,0.0,73,576,268.13698630136986,3332976,450837.4794520548,425,425.0,73,123,16.904109589041095,0,0.0,0,0.0,1,9,10
application_1524838829941_1262,224338,18298,2783,87450,1555,1377,98221,612,1750,713,2249,682,4501,1622,1,1584,1584.0,0,0.0,0,0.0,73,8199,5721.972602739726,0,0.0,0,0.0,73,145,88.76712328767124,378660,195809.1095890411,2242,2236.4520547945203,73,49,3.191780821917808,0,0.0,0,0.0,73,97,85.3013698630137,237191,198546.64383561644,2242,2236.6438356164385,73,48,3.2465753424657535,0,0.0,0,0.0,73,102,82.89041095890411,0,0.0,0,0.0,73,8005,6508.0,0,0.0,0,0.0,73,51,24.123287671232877,0,0.0,0,0.0,73,227,103.0958904109589,0,0.0,0,0.0,73,54,35.35616438356164,0,0.0,0,0.0,73,177,138.97260273972603,0,0.0,0,0.0,73,46,36.67123287671233,0,0.0,0,0.0,73,591,265.1917808219178,3161649,428420.3287671233,425,425.0,73,137,16.54794520547945,0,0.0,0,0.0,1,9,10
application_1524838829941_0373,258313,24072,2800,94568,1969,1577,111937,885,2525,919,3952,904,7563,2043,1,1621,1621.0,0,0.0,0,0.0,292,10624,6406.45205479452,0,0.0,0,0.0,292,216,102.64383561643835,425824,234382.11643835617,2242,2236.4417808219177,292,254,7.421232876712328,0,0.0,0,0.0,292,166,95.93150684931507,406497,239833.5684931507,2242,2236.5479452054797,292,208,5.291095890410959,0,0.0,0,0.0,292,179,90.92808219178082,0,0.0,0,0.0,292,9970,7696.698630136986,0,0.0,0,0.0,292,108,30.791095890410958,0,0.0,0,0.0,292,679,128.1404109589041,0,0.0,0,0.0,292,83,43.87328767123287,0,0.0,0,0.0,292,732,235.17465753424656,0,0.0,0,0.0,292,100,44.897260273972606,0,0.0,0,0.0,292,1140,441.14383561643837,5511586,559152.4143835617,802,801.9828767123288,292,490,37.82534246575342,0,0.0,0,0.0,1,36,42
application_1524838829941_0441,253453,22777,3263,93955,2008,1454,108822,746,2228,968,3436,934,8013,2268,1,1992,1992.0,0,0.0,0,0.0,292,10570,6349.239726027397,0,0.0,0,0.0,292,371,105.42465753424658,376266,236486.3801369863,2242,2236.4417808219177,292,308,7.428082191780822,0,0.0,0,0.0,292,166,97.6027397260274,464249,241886.89726027398,2242,2236.5479452054797,292,222,5.434931506849315,0,0.0,0,0.0,292,149,89.81164383561644,0,0.0,0,0.0,292,10144,7541.513698630137,0,0.0,0,0.0,292,86,29.753424657534246,0,0.0,0,0.0,292,323,122.63698630136986,0,0.0,0,0.0,292,87,44.99315068493151,0,0.0,0,0.0,292,341,225.9041095890411,0,0.0,0,0.0,292,67,45.80821917808219,0,0.0,0,0.0,292,981,466.81849315068496,7571264,583468.7705479452,802,801.9828767123288,292,482,37.178082191780824,0,0.0,0,0.0,1,36,42
application_1524838829941_0371,256679,23144,2660,95718,1961,1862,109292,788,2479,1337,3826,1283,7330,2409,1,1696,1696.0,0,0.0,0,0.0,292,10574,6463.1164383561645,0,0.0,0,0.0,292,218,102.23630136986301,476872,232904.79794520547,2242,2236.4417808219177,292,267,7.565068493150685,0,0.0,0,0.0,292,180,96.85616438356165,449856,240322.67123287672,2242,2236.5479452054797,292,219,5.9006849315068495,0,0.0,0,0.0,292,144,92.77054794520548,0,0.0,0,0.0,292,9718,7591.126712328767,0,0.0,0,0.0,292,99,29.527397260273972,0,0.0,0,0.0,292,644,127.31849315068493,0,0.0,0,0.0,292,137,46.21917808219178,0,0.0,0,0.0,292,918,231.4417808219178,0,0.0,0,0.0,292,566,48.613013698630134,0,0.0,0,0.0,292,911,438.04794520547944,8186621,570814.8561643836,802,801.9828767123288,292,456,36.50684931506849,0,0.0,0,0.0,1,36,42
application_1524838829941_0445,256543,23785,3059,94739,1863,1578,109916,854,2732,956,4146,869,7176,2166,1,1640,1640.0,0,0.0,0,0.0,292,11243,6411.102739726028,0,0.0,0,0.0,292,317,106.18150684931507,412203,244076.89726027398,2242,2236.4417808219177,292,230,6.739726027397261,0,0.0,0,0.0,292,198,96.90753424657534,483723,245059.8219178082,2242,2236.5479452054797,292,206,5.616438356164384,0,0.0,0,0.0,292,152,92.52739726027397,0,0.0,0,0.0,292,9675,7619.191780821918,0,0.0,0,0.0,292,85,30.154109589041095,0,0.0,0,0.0,292,696,132.2123287671233,0,0.0,0,0.0,292,128,44.794520547945204,0,0.0,0,0.0,292,839,238.3013698630137,0,0.0,0,0.0,292,87,43.763698630136986,0,0.0,0,0.0,292,870,434.04794520547944,11494286,610374.3664383561,802,801.9828767123288,292,471,36.27739726027397,0,0.0,0,0.0,1,36,42
